1,6,4,70,12,
1,6,4,46,66,
1,6,5,65,12,
1,6,5,31,21,
1,51,5,35,20,
1,6,51,4,41,
1,6,6,51,17,
1,6,51,12,39,
1,6,51,12,44,
1,6,6,13,54,
1,6,51,47,71,
1,6,6,68,39,
1,6,52,63,6,
1,6,52,47,73,
1,6,52,36,31,
1,6,53,11,42,
1,6,53,13,40,
1,6,53,15,8,
1,6,8,17,66,
1,6,8,40,54,
1,6,54,56,41,
1,6,54,47,20,
1,51,10,10,43,
1,6,55,63,6,
1,6,10,47,10,
1,6,55,26,46,
1,6,10,30,46,
1,6,56,20,3,
1,6,11,46,55,
1,6,12,61,31,
1,6,12,67,20,
1,6,12,68,24,
1,6,12,68,32,
1,6,57,32,41,
1,6,12,39,51,
1,6,58,7,46,
1,6,13,53,40,
1,6,58,25,31,
1,6,60,21,4,
1,6,61,13,7,
1,6,16,19,26,
1,51,16,23,12,
1,51,16,32,10,
1,51,16,34,12,
1,51,47,16,40,
1,6,47,16,46,
1,6,19,51,22,
1,6,64,32,50,
1,6,19,46,20,
1,6,64,46,44,
1,6,20,8,43,
1,6,20,46,70,
1,6,23,9,41,
1,6,24,2,43,
1,6,24,53,35,
1,6,24,11,13,
1,6,24,58,32,
1,6,24,60,34,
1,6,24,30,41,
1,6,25,6,37,
1,6,25,51,44,
1,6,25,47,75,
1,51,25,36,7,
1,6,25,42,46,
1,6,26,61,6,
1,6,66,47,20,
1,6,26,20,40,
1,6,66,21,6,
1,6,66,44,46,
1,6,67,6,40,
1,6,27,20,64,
1,6,68,8,43,
1,6,28,65,3,
1,6,73,41,10,
1,6,70,12,25,
1,51,30,20,9,
1,6,31,2,12,
1,6,31,46,31,
1,6,34,66,41,
1,6,34,28,53,
1,6,34,35,17,
1,6,35,51,11,
1,6,36,51,39,
1,6,39,51,5,
1,6,39,11,31,
1,6,39,12,68,
1,6,39,27,8,
1,6,39,34,41,
1,6,39,46,73,
1,51,40,3,31,
1,51,40,5,40,
1,51,40,8,13,
1,51,40,8,17,
1,51,40,10,33,
1,6,40,11,7,
1,51,40,59,46,
1,51,40,61,46,
1,51,40,18,8,
1,6,40,65,10,
1,6,40,20,40,
1,51,40,26,21,
1,51,40,66,21,
1,51,40,28,57,
1,51,40,31,17,
1,6,40,31,65,
1,51,40,31,37,
1,51,40,35,25,
1,6,41,16,4,
1,6,44,2,46,
1,6,46,11,13,
1,6,46,16,2,
1,6,46,70,3,
1,7,1,6,24,
1,7,1,51,40,
1,7,1,18,12,
1,7,1,44,14,
1,7,5,3,52,
1,7,5,11,34,
1,7,5,12,33,
1,7,6,4,12,
1,7,51,12,44,
1,7,6,59,25,
1,7,51,44,40,
1,7,52,40,25,
1,7,8,11,25,
1,7,53,41,31,
1,7,56,8,39,
1,7,12,53,42,
1,7,57,10,40,
1,7,57,31,2,
1,7,57,34,40,
1,7,58,8,22,
1,7,58,12,31,
1,7,13,58,12,
1,7,58,27,42,
1,7,16,2,23,
1,7,16,5,40,
1,7,16,51,2,
1,7,16,6,12,
1,7,16,6,16,
1,7,16,52,46,
1,7,16,9,46,
1,7,16,13,52,
1,7,16,14,46,
1,7,16,68,7,
1,7,16,40,41,
1,7,17,6,12,
1,7,17,53,11,
1,7,18,2,40,
1,7,18,6,32,
1,7,47,75,2,
1,7,19,50,23,
1,7,64,32,58,
1,7,65,31,40,
1,7,21,2,36,
1,7,21,13,67,
1,52,21,41,65,
1,7,25,1,34,
1,7,25,3,32,
1,7,25,6,16,
1,7,25,6,44,
1,7,25,8,35,
1,7,25,8,42,
1,7,25,10,4,
1,7,25,12,35,
1,7,25,14,32,
1,7,25,15,39,
1,7,25,26,21,
1,7,25,30,3,
1,7,25,32,58,
1,7,25,32,36,
1,7,26,19,41,
1,7,26,66,39,
1,7,27,51,46,
1,7,67,38,40,
1,7,68,6,12,
1,7,28,16,54,
1,7,28,18,6,
1,7,31,18,40,
1,7,34,8,39,
1,7,34,24,13,
1,7,36,12,7,
1,7,36,31,25,
1,7,39,9,12,
1,7,39,34,41,
1,7,42,2,41,
1,7,42,3,13,
1,7,44,13,42,
1,8,1,8,12,
1,8,1,39,2,
1,8,54,46,16,
1,8,13,2,43,
1,8,14,46,20,
1,8,16,51,44,
1,8,61,31,6,
1,8,16,42,41,
1,8,16,43,3,
1,8,17,12,7,
1,8,17,22,65,
1,8,20,42,13,
1,8,25,26,21,
1,8,67,51,16,
1,53,39,21,69,
1,53,39,66,21,
1,53,40,1,32,
1,53,40,10,39,
1,53,40,10,46,
1,8,40,57,46,
1,53,40,47,71,
1,8,41,1,11,
1,8,41,20,12,
1,53,42,31,46,
1,8,43,22,33,
1,54,1,68,39,
1,54,5,3,52,
1,54,5,20,40,
1,54,5,43,12,
1,9,51,39,13,
1,54,8,61,12,
1,9,8,39,13,
1,9,8,42,41,
1,9,55,43,35,
1,54,57,20,32,
1,9,15,34,41,
1,54,61,16,32,
1,9,17,53,39,
1,54,17,42,2,
1,54,63,6,11,
1,54,18,39,2,
1,54,18,39,3,
1,54,65,3,28,
1,54,65,10,43,
1,9,22,3,31,
1,9,25,6,24,
1,9,25,10,41,
1,9,25,26,41,
1,9,26,21,12,
1,9,26,21,13,
1,9,26,21,18,
1,9,26,39,3,
1,54,67,11,12,
1,9,67,63,41,
1,54,27,66,40,
1,54,68,15,8,
1,54,68,16,2,
1,54,30,3,57,
1,54,70,3,12,
1,54,30,61,12,
1,54,31,11,40,
1,54,36,2,40,
1,54,36,51,32,
1,54,36,56,9,
1,9,36,13,2,
1,54,36,31,17,
1,9,36,39,23,
1,9,39,6,46,
1,9,39,75,46,
1,9,44,16,12,
1,9,44,16,13,
1,9,44,16,41,
1,54,46,13,20,
1,10,3,52,12,
1,10,3,61,12,
1,10,51,42,41,
1,10,52,36,7,
1,10,61,3,40,
1,10,61,21,40,
1,10,22,17,46,
1,10,34,52,23,
1,10,36,51,2,
1,10,36,61,31,
1,10,36,35,17,
1,55,44,6,42,
1,55,45,61,13,
1,11,1,51,40,
1,11,1,11,12,
1,56,1,56,12,
1,11,1,39,12,
1,11,3,16,2,
1,11,4,67,13,
1,56,6,4,13,
1,11,51,4,40,
1,11,6,51,32,
1,11,51,13,32,
1,11,51,16,17,
1,11,51,32,25,
1,11,6,36,31,
1,11,51,39,13,
1,11,51,42,2,
1,11,6,46,65,
1,11,52,2,20,
1,11,52,2,43,
1,11,52,3,39,
1,11,52,57,31,
1,11,52,58,32,
1,11,52,31,8,
1,11,52,32,58,
1,11,52,38,34,
1,11,52,40,25,
1,11,52,44,46,
1,11,53,35,40,
1,11,53,43,2,
1,11,54,2,10,
1,11,9,68,40,
1,11,55,26,46,
1,11,55,43,35,
1,11,56,8,39,
1,11,11,21,61,
1,11,11,39,58,
1,11,11,42,66,
1,11,57,56,9,
1,11,57,34,40,
1,11,12,35,25,
1,11,13,5,3,
1,11,13,51,16,
1,11,58,7,46,
1,11,13,58,32,
1,11,62,26,39,
1,11,62,28,25,
1,11,63,7,38,
1,11,63,8,27,
1,11,63,8,38,
1,11,47,71,39,
1,11,18,37,25,
1,11,20,1,9,
1,11,20,6,59,
1,11,65,40,25,
1,11,21,5,12,
1,11,21,9,22,
1,11,21,11,21,
1,56,21,44,41,
1,11,22,9,22,
1,11,22,44,22,
1,11,24,51,32,
1,11,24,70,3,
1,11,25,7,23,
1,11,26,65,40,
1,11,26,21,61,
1,11,26,28,41,
1,11,27,6,54,
1,11,27,51,22,
1,11,27,6,44,
1,11,27,51,44,
1,11,27,53,12,
1,11,27,11,13,
1,11,27,61,9,
1,11,27,31,41,
1,11,27,36,7,
1,11,27,36,31,
1,11,67,38,40,
1,11,67,39,7,
1,11,27,39,46,
1,11,68,13,31,
1,11,68,14,40,
1,11,70,39,9,
1,11,31,2,40,
1,11,31,12,2,
1,11,31,61,7,
1,11,31,18,54,
1,11,31,65,2,
1,11,31,35,25,
1,11,31,35,40,
1,11,31,36,31,
1,56,32,3,31,
1,11,32,53,11,
1,11,32,65,40,
1,11,35,38,2,
1,11,35,38,12,
1,56,39,9,12,
1,56,42,66,33,
1,56,44,39,3,
1,11,46,15,41,
1,57,1,60,3,
1,12,1,68,40,
1,12,1,39,2,
1,12,5,65,40,
1,12,51,6,40,
1,12,51,7,25,
1,57,6,54,46,
1,57,51,11,44,
1,12,51,16,34,
1,12,51,17,41,
1,12,51,18,8,
1,12,51,64,41,
1,12,51,21,4,
1,12,6,67,25,
1,12,51,33,8,
1,12,6,39,58,
1,12,51,39,32,
1,57,7,21,2,
1,12,7,32,17,
1,12,7,35,25,
1,12,8,39,69,
1,57,9,21,2,
1,12,10,35,20,
1,12,11,53,17,
1,12,11,66,7,
1,57,11,44,3,
1,12,56,44,40,
1,12,12,54,8,
1,12,12,54,41,
1,12,13,61,42,
1,12,58,35,3,
1,12,60,43,4,
1,57,16,50,20,
1,12,61,51,9,
1,12,16,53,11,
1,12,61,53,39,
1,12,61,11,31,
1,12,16,58,25,
1,12,61,31,40,
1,12,18,2,64,
1,12,63,6,2,
1,12,63,18,25,
1,12,64,51,7,
1,12,19,6,54,
1,12,64,51,16,
1,12,64,35,57,
1,12,65,31,40,
1,12,21,58,17,
1,12,21,32,22,
1,12,21,39,12,
1,12,23,53,2,
1,12,23,8,34,
1,12,24,26,3,
1,12,25,3,39,
1,12,25,10,3,
1,12,25,18,25,
1,12,25,24,25,
1,57,25,35,20,
1,12,26,21,54,
1,12,66,39,2,
1,12,26,39,4,
1,12,27,7,25,
1,12,28,2,55,
1,12,31,2,40,
1,12,31,6,14,
1,12,31,8,39,
1,12,31,20,2,
1,12,31,44,40,
1,57,33,39,25,
1,12,36,13,34,
1,12,40,10,52,
1,57,43,1,32,
1,57,43,3,17,
1,57,43,5,40,
1,57,43,51,7,
1,57,43,6,55,
1,57,43,51,11,
1,57,43,51,16,
1,57,43,53,32,
1,57,43,55,12,
1,57,43,66,40,
1,57,43,67,20,
1,57,43,35,40,
1,57,43,36,8,
1,12,45,61,13,
1,12,45,23,8,
1,57,45,36,41,
1,13,6,6,59,
1,13,6,51,44,
1,13,6,64,39,
1,13,6,36,31,
1,58,6,40,17,
1,58,7,2,43,
1,58,7,5,40,
1,58,7,51,7,
1,58,7,51,37,
1,58,7,51,44,
1,58,7,57,31,
1,58,7,21,12,
1,58,7,33,12,
1,58,7,34,12,
1,58,7,35,17,
1,58,9,1,2,
1,58,9,51,24,
1,58,11,51,44,
1,58,11,32,10,
1,58,11,37,32,
1,13,16,17,46,
1,58,17,35,46,
1,13,72,50,19,
1,13,72,47,8,
1,13,72,40,46,
1,13,74,8,20,
1,13,69,13,20,
1,58,31,3,16,
1,58,31,3,65,
1,58,31,5,40,
1,58,31,6,40,
1,58,31,6,46,
1,58,31,52,8,
1,58,31,54,16,
1,58,31,55,4,
1,58,31,55,20,
1,58,31,12,2,
1,58,31,57,12,
1,58,31,47,10,
1,58,31,66,12,
1,58,31,67,20,
1,58,31,31,2,
1,58,31,36,7,
1,58,31,36,31,
1,13,40,50,20,
1,13,43,47,8,
1,14,1,68,39,
1,14,8,11,2,
1,14,12,58,8,
1,14,57,66,46,
1,14,57,32,41,
1,14,12,39,58,
1,14,17,41,7,
1,14,17,42,46,
1,14,21,51,12,
1,14,22,21,41,
1,14,67,52,40,
1,59,31,16,52,
1,14,31,32,42,
1,14,32,58,8,
1,14,32,65,43,
1,14,39,6,13,
1,14,43,12,2,
1,14,45,6,8,
1,14,45,35,33,
1,14,46,36,8,
1,15,67,3,16,
1,15,67,51,24,
1,15,67,51,32,
1,15,67,53,11,
1,15,67,55,31,
1,15,67,58,7,
1,15,67,64,39,
1,15,67,20,52,
1,15,67,65,40,
1,15,67,22,46,
1,15,67,67,20,
1,15,67,35,25,
1,15,67,36,65,
1,15,67,44,56,
1,15,68,2,20,
1,60,28,6,2,
1,61,1,61,12,
1,16,2,13,41,
1,61,2,25,17,
1,16,6,16,7,
1,61,8,39,69,
1,61,53,41,31,
1,16,9,68,24,
1,16,9,31,41,
1,16,55,55,9,
1,61,55,10,43,
1,16,55,11,46,
1,16,55,65,40,
1,16,55,36,31,
1,61,56,8,39,
1,61,12,53,11,
1,61,12,8,22,
1,61,12,55,20,
1,61,12,67,20,
1,16,16,6,2,
1,16,16,9,12,
1,16,16,31,41,
1,16,16,34,41,
1,61,17,12,7,
1,16,47,6,50,
1,61,47,75,2,
1,61,21,53,11,
1,16,25,6,59,
1,61,73,16,50,
1,16,31,3,17,
1,16,31,6,58,
1,16,31,51,17,
1,16,31,6,68,
1,16,31,6,39,
1,16,31,7,46,
1,61,31,8,39,
1,16,31,55,12,
1,16,31,61,12,
1,16,31,18,7,
1,16,31,36,31,
1,16,31,44,40,
1,61,33,13,67,
1,16,37,31,2,
1,16,39,12,2,
1,16,39,12,68,
1,16,39,12,33,
1,16,39,12,36,
1,16,39,35,25,
1,16,39,46,19,
1,16,40,1,2,
1,16,40,2,35,
1,16,40,51,24,
1,16,40,8,57,
1,16,40,54,2,
1,16,40,56,31,
1,16,40,58,32,
1,16,40,65,12,
1,16,40,66,10,
1,16,40,66,17,
1,16,40,70,3,
1,16,40,31,4,
1,16,40,35,25,
1,16,40,36,8,
1,61,45,21,13,
1,17,6,5,12,
1,17,25,5,32,
1,18,4,27,20,
1,18,4,46,7,
1,18,6,2,19,
1,18,6,44,12,
1,47,7,51,2,
1,47,9,12,10,
1,47,9,21,2,
1,18,55,5,40,
1,47,11,8,7,
1,47,12,40,1,
1,47,16,50,41,
1,47,16,6,2,
1,47,16,31,41,
1,47,16,34,41,
1,47,17,5,40,
1,47,17,8,22,
1,47,17,57,22,
1,47,17,35,25,
1,18,63,8,40,
1,47,18,43,3,
1,18,64,46,7,
1,47,71,47,71,
1,47,72,50,41,
1,18,67,16,2,
1,47,73,40,9,
1,18,32,38,3,
1,18,34,57,41,
1,18,39,4,41,
1,19,1,19,12,
1,19,2,70,8,
1,19,10,13,40,
1,19,10,13,41,
1,64,13,51,16,
1,19,18,9,41,
1,19,65,10,43,
1,64,25,2,65,
1,64,25,12,46,
1,19,26,58,42,
1,19,26,31,41,
1,19,26,34,41,
1,19,68,40,46,
1,19,35,25,36,
1,19,39,42,41,
1,64,42,50,65,
1,19,43,50,33,
1,20,1,51,40,
1,20,2,12,46,
1,20,3,47,65,
1,20,5,8,42,
1,20,5,11,4,
1,20,51,4,40,
1,65,51,16,40,
1,20,51,21,2,
1,20,6,66,24,
1,20,51,44,40,
1,20,52,38,34,
1,20,8,11,42,
1,65,9,21,2,
1,20,11,51,40,
1,20,12,56,40,
1,20,12,31,18,
1,20,58,11,40,
1,20,13,70,40,
1,20,60,21,4,
1,20,61,25,32,
1,20,63,9,41,
1,20,25,18,7,
1,20,25,35,25,
1,65,66,2,13,
1,20,66,39,2,
1,20,66,39,12,
1,65,66,46,13,
1,20,67,11,40,
1,20,29,27,8,
1,65,69,46,20,
1,65,30,47,8,
1,20,31,8,39,
1,20,31,44,12,
1,20,32,58,33,
1,20,32,47,8,
1,65,32,39,41,
1,20,33,6,12,
1,20,34,43,46,
1,20,35,65,40,
1,20,39,46,16,
1,20,40,3,33,
1,20,43,72,46,
1,20,45,3,18,
1,20,45,5,3,
1,20,45,16,18,
1,20,45,16,41,
1,20,45,27,8,
1,20,45,28,33,
1,21,50,7,50,
1,21,3,11,52,
1,21,3,46,13,
1,21,6,51,40,
1,21,6,12,10,
1,21,53,39,33,
1,21,55,35,40,
1,21,10,46,61,
1,21,11,51,12,
1,21,57,41,12,
1,21,16,51,16,
1,21,16,56,31,
1,21,18,66,34,
1,21,20,3,20,
1,21,20,40,1,
1,21,22,4,36,
1,21,22,36,12,
1,21,24,39,2,
1,21,66,6,59,
1,21,26,20,40,
1,21,28,11,52,
1,21,28,16,52,
1,21,31,65,2,
1,21,39,2,58,
1,21,40,12,13,
1,21,40,13,20,
1,21,43,57,50,
1,22,11,7,13,
1,22,59,47,20,
1,22,15,50,41,
1,22,31,50,20,
1,22,32,58,33,
1,24,5,35,20,
1,24,6,20,8,
1,24,8,34,24,
1,24,55,26,61,
1,24,47,8,13,
1,24,47,16,2,
1,24,20,50,41,
1,25,39,47,8,
1,25,40,56,7,
1,66,7,61,13,
1,66,9,35,25,
1,66,39,7,46,
1,66,39,13,65,
1,66,39,70,24,
1,66,42,3,31,
1,66,42,51,44,
1,66,42,53,2,
1,66,42,35,25,
1,71,19,2,1,
1,27,41,54,16,
1,27,46,11,50,
1,67,57,55,8,
1,67,12,22,1,
1,67,61,18,31,
1,28,58,8,33,
1,28,65,10,68,
1,28,65,10,33,
1,28,40,31,46,
1,28,42,64,41,
1,28,43,29,1,
1,68,8,59,22,
1,68,21,51,41,
1,68,21,35,25,
1,68,32,2,16,
1,68,32,51,44,
1,68,32,53,44,
1,68,32,10,18,
1,68,32,58,40,
1,68,39,1,54,
1,68,39,1,12,
1,68,39,1,14,
1,68,39,2,2,
1,68,39,2,6,
1,68,39,2,12,
1,68,39,2,65,
1,68,39,2,40,
1,68,39,2,43,
1,68,39,3,40,
1,68,39,51,5,
1,68,39,6,9,
1,68,39,6,13,
1,68,39,51,22,
1,68,39,51,32,
1,68,39,51,34,
1,68,39,51,36,
1,68,39,52,8,
1,68,39,52,23,
1,68,39,52,40,
1,68,39,52,41,
1,68,39,53,17,
1,68,39,10,7,
1,68,39,10,12,
1,68,39,11,12,
1,68,39,56,34,
1,68,39,56,39,
1,68,39,12,34,
1,68,39,57,40,
1,68,39,58,11,
1,68,39,58,32,
1,68,39,59,32,
1,68,39,61,31,
1,68,39,18,7,
1,68,39,18,52,
1,68,39,63,7,
1,68,39,63,8,
1,68,39,63,9,
1,68,39,18,17,
1,68,39,63,18,
1,68,39,18,25,
1,68,39,18,70,
1,68,39,64,40,
1,68,39,20,40,
1,68,39,21,6,
1,68,39,21,52,
1,68,39,22,13,
1,68,39,23,7,
1,68,39,26,33,
1,68,39,26,36,
1,68,39,27,7,
1,68,39,27,36,
1,68,39,67,42,
1,68,39,28,61,
1,68,39,69,22,
1,68,39,31,18,
1,68,39,32,60,
1,68,39,33,12,
1,68,39,35,25,
1,68,39,35,35,
1,68,39,35,40,
1,68,39,36,9,
1,68,39,36,12,
1,68,39,38,3,
1,68,39,44,16,
1,68,40,61,13,
1,68,40,35,25,
1,68,40,36,7,
1,68,42,35,25,
1,73,61,2,8,
1,73,39,3,20,
1,73,40,5,40,
1,73,41,50,68,
1,73,43,50,17,
1,29,46,8,18,
1,69,2,15,5,
1,69,6,34,40,
1,69,7,46,36,
1,69,57,43,3,
1,69,20,35,57,
1,69,25,68,36,
1,69,31,40,1,
1,69,39,50,41,
1,69,42,50,57,
1,74,2,43,46,
1,74,40,17,28,
1,30,3,2,35,
1,30,3,53,17,
1,30,3,57,22,
1,30,3,63,39,
1,30,3,65,40,
1,30,39,12,2,
1,30,46,61,39,
1,70,51,65,43,
1,70,40,57,22,
1,75,2,46,20,
1,75,13,20,43,
1,75,43,19,7,
1,31,1,51,40,
1,31,50,67,42,
1,31,4,53,2,
1,31,4,47,10,
1,31,5,5,2,
1,31,5,11,4,
1,31,5,20,34,
1,31,5,68,24,
1,31,51,4,41,
1,31,51,8,42,
1,31,51,9,41,
1,31,51,11,7,
1,31,6,60,3,
1,31,51,47,71,
1,31,51,69,22,
1,31,6,39,2,
1,31,6,39,22,
1,31,52,11,46,
1,31,52,39,3,
1,31,52,39,13,
1,31,7,40,28,
1,31,8,10,46,
1,31,8,11,65,
1,31,8,61,13,
1,31,8,61,40,
1,31,8,61,41,
1,31,8,35,57,
1,31,53,35,25,
1,31,53,35,40,
1,31,53,41,31,
1,31,54,12,7,
1,31,9,63,8,
1,31,10,50,20,
1,31,55,56,46,
1,31,55,59,46,
1,31,55,35,40,
1,31,55,35,41,
1,31,55,43,35,
1,31,56,6,41,
1,31,56,39,12,
1,31,11,44,40,
1,31,12,58,8,
1,31,57,16,8,
1,31,12,61,40,
1,31,57,31,2,
1,31,57,34,40,
1,31,12,35,25,
1,31,15,15,52,
1,31,60,24,13,
1,31,16,16,67,
1,31,16,39,13,
1,31,16,41,2,
1,31,17,10,2,
1,31,18,4,61,
1,31,18,6,59,
1,31,18,6,32,
1,31,18,7,32,
1,31,18,8,22,
1,31,18,11,4,
1,31,18,15,64,
1,31,18,15,39,
1,31,63,16,3,
1,31,18,63,7,
1,31,18,18,32,
1,31,18,66,34,
1,31,18,27,10,
1,31,18,27,42,
1,31,18,31,39,
1,31,18,32,9,
1,31,18,32,10,
1,31,18,32,58,
1,31,18,32,36,
1,31,19,39,13,
1,31,19,41,36,
1,31,65,10,43,
1,31,20,68,36,
1,31,24,44,13,
1,31,24,44,41,
1,31,25,51,44,
1,31,25,56,9,
1,31,25,56,10,
1,31,25,61,41,
1,31,25,26,39,
1,31,25,38,15,
1,31,66,5,40,
1,31,66,6,31,
1,31,66,12,40,
1,31,66,39,12,
1,31,67,10,25,
1,31,67,16,2,
1,31,30,3,12,
1,31,32,7,38,
1,31,32,26,52,
1,31,35,36,2,
1,31,35,38,2,
1,31,35,38,3,
1,31,36,6,13,
1,31,36,65,40,
1,31,38,15,2,
1,31,40,1,41,
1,31,40,55,20,
1,31,40,11,4,
1,31,40,35,25,
1,31,40,40,13,
1,31,41,51,33,
1,31,46,57,41,
1,31,46,58,41,
1,32,3,17,66,
1,32,5,43,12,
1,32,51,12,39,
1,32,53,41,32,
1,32,57,53,11,
1,32,57,66,46,
1,32,61,2,8,
1,32,61,51,11,
1,32,61,8,57,
1,32,61,10,3,
1,32,61,55,3,
1,32,61,55,31,
1,32,61,65,3,
1,32,61,30,3,
1,32,61,44,40,
1,32,61,10,3,
1,32,61,55,3,
1,32,61,55,31,
1,32,61,65,3,
1,32,61,30,3,
1,32,61,44,40,
1,32,18,42,41,
1,32,25,11,46,
1,32,25,20,3,
1,32,25,35,25,
1,32,32,65,40,
1,32,34,5,40,
1,32,39,50,59,
1,32,43,2,65,
1,32,43,50,13,
1,32,45,26,41,
1,33,61,40,1,
1,33,26,39,55,
1,33,46,59,46,
1,34,1,51,40,
1,34,1,39,42,
1,34,5,20,10,
1,34,5,46,21,
1,34,51,12,16,
1,34,56,2,8,
1,34,12,58,8,
1,34,57,13,20,
1,34,12,39,13,
1,34,13,61,42,
1,34,17,31,7,
1,34,20,33,17,
1,34,25,1,12,
1,34,25,3,5,
1,34,25,3,32,
1,34,25,12,16,
1,34,25,35,17,
1,34,25,35,40,
1,34,28,39,12,
1,34,31,61,39,
1,34,35,38,2,
1,34,35,38,3,
1,34,36,11,34,
1,34,36,36,7,
1,34,40,6,46,
1,34,46,17,1,
1,34,46,65,3,
1,34,46,70,3,
1,35,40,18,8,
1,36,2,51,11,
1,36,3,51,41,
1,36,3,53,11,
1,36,5,65,12,
1,36,5,65,40,
1,36,10,31,2,
1,36,12,66,33,
1,36,61,13,7,
1,36,18,40,56,
1,36,22,8,12,
1,36,22,12,7,
1,36,26,20,40,
1,36,27,51,7,
1,36,30,6,65,
1,36,33,12,43,
1,36,34,3,39,
1,36,34,53,11,
1,36,34,55,12,
1,36,34,56,9,
1,36,34,65,40,
1,36,34,25,37,
1,36,34,68,7,
1,37,17,6,59,
1,37,25,6,59,
1,37,32,1,2,
1,37,32,1,12,
1,37,32,2,16,
1,37,32,68,40,
1,37,32,38,40,
1,37,32,38,41,
1,37,35,65,7,
1,39,50,67,50,
1,39,2,2,20,
1,39,2,2,35,
1,39,2,5,9,
1,39,2,51,4,
1,39,2,51,7,
1,39,2,6,16,
1,39,2,51,32,
1,39,2,6,44,
1,39,2,52,23,
1,39,2,53,31,
1,39,2,10,13,
1,39,2,56,39,
1,39,2,59,7,
1,39,2,60,34,
1,39,2,61,12,
1,39,2,16,58,
1,39,2,61,13,
1,39,2,16,19,
1,39,2,61,19,
1,39,2,26,40,
1,39,2,66,46,
1,39,2,31,7,
