1,8,36,
1,8,39,
1,53,39,
1,53,40,
1,8,41,
1,8,43,
1,9,2,
1,54,5,
1,54,8,
1,54,58,
1,54,16,
1,9,17,
1,54,17,
1,9,19,
1,54,19,
1,54,65,
1,9,22,
1,54,22,
1,54,26,
1,54,66,
1,9,67,
1,54,28,
1,54,32,
1,54,36,
1,9,41,
1,54,41,
1,10,3,
1,55,3,
1,55,4,
1,10,52,
1,10,61,
1,10,34,
1,10,36,
1,55,39,
1,11,2,
1,11,3,
1,56,3,
1,11,5,
1,11,6,
1,11,52,
1,11,9,
1,11,54,
1,11,55,
1,11,11,
1,11,56,
1,11,12,
1,11,57,
1,11,14,
1,11,61,
1,11,62,
1,11,19,
1,11,64,
1,11,20,
1,11,65,
1,11,21,
1,56,21,
1,11,24,
1,11,25,
1,11,66,
1,11,27,
1,11,68,
1,56,68,
1,11,31,
1,11,32,
1,56,32,
1,11,33,
1,11,34,
1,11,35,
1,11,37,
1,11,40,
1,56,40,
1,11,41,
1,56,41,
1,11,46,
1,57,1,
1,12,2,
1,12,5,
1,12,6,
1,57,6,
1,12,54,
1,12,10,
1,12,16,
1,12,61,
1,12,19,
1,12,64,
1,57,20,
1,12,21,
1,57,21,
1,12,22,
1,12,66,
1,12,67,
1,12,69,
1,12,31,
1,57,31,
1,12,32,
1,57,32,
1,57,35,
1,12,36,
1,57,36,
1,12,37,
1,57,41,
1,57,43,
1,13,6,
1,58,7,
1,58,8,
1,58,9,
1,13,10,
1,58,11,
1,58,17,
1,13,68,
1,58,31,
1,58,32,
1,13,39,
1,14,2,
1,59,7,
1,14,13,
1,59,17,
1,14,67,
1,14,70,
1,14,32,
1,14,35,
1,14,40,
1,59,43,
1,14,41,
1,59,46,
1,15,3,
1,15,10,
1,15,67,
1,15,68,
1,15,32,
1,15,46,
1,16,2,
1,16,3,
1,61,3,
1,16,4,
1,16,6,
1,61,8,
1,16,9,
1,61,9,
1,61,54,
1,16,55,
1,16,12,
1,61,12,
1,61,13,
1,16,61,
1,61,17,
1,61,19,
1,61,21,
1,61,24,
1,16,31,
1,16,32,
1,16,33,
1,61,33,
1,61,36,
1,16,39,
1,16,40,
1,16,41,
1,16,46,
1,61,46,
1,17,7,
1,17,39,
1,18,2,
1,47,6,
1,47,7,
1,18,52,
1,47,8,
1,47,9,
1,18,9,
1,18,11,
1,47,12,
1,18,12,
1,18,57,
1,18,16,
1,47,17,
1,63,17,
1,47,18,
1,18,18,
1,18,64,
1,18,22,
1,47,66,
1,47,71,
1,18,67,
1,47,73,
1,47,69,
1,47,74,
1,63,31,
1,18,32,
1,18,33,
1,18,37,
1,18,41,
1,19,2,
1,19,4,
1,19,52,
1,19,10,
1,19,57,
1,64,13,
1,19,65,
1,19,21,
1,19,24,
1,19,68,
1,19,32,
1,19,41,
1,64,46,
1,20,3,
1,20,3,
1,20,4,
1,20,56,
1,20,13,
1,20,14,
1,20,17,
1,20,66,
1,20,67,
1,20,29,
1,20,69,
1,65,69,
1,65,70,
1,20,32,
1,20,33,
1,20,34,
1,20,40,
1,20,44,
1,21,2,
1,21,23,
1,21,55,
1,21,57,
1,21,59,
1,21,16,
1,21,20,
1,21,22,
1,21,66,
1,21,34,
1,21,36,
1,21,40,
1,21,46,
1,22,2,
1,22,7,
1,22,55,
1,22,13,
1,22,31,
1,22,34,
1,23,2,
1,23,13,
1,24,4,
1,24,7,
1,24,55,
1,25,1,
1,25,3,
1,25,10,
1,25,18,
1,25,20,
1,25,24,
1,25,38,
1,66,3,
1,26,7,
1,66,52,
1,66,8,
1,66,16,
1,26,26,
1,26,36,
1,66,38,
1,66,39,
1,66,40,
1,66,41,
1,66,42,
1,72,1,
1,67,7,
1,67,8,
1,67,10,
1,67,13,
1,67,39,
1,27,41,
1,68,50,
1,68,8,
1,68,13,
1,73,13,
1,28,16,
1,68,61,
1,68,21,
1,68,32,
1,68,39,
1,28,41,
1,68,41,
1,73,42,
1,28,43,
1,69,2,
1,69,12,
1,69,25,
1,69,69,
1,69,41,
1,29,46,
1,30,3,
1,70,3,
1,70,57,
1,75,43,
1,30,46,
1,31,2,
1,31,4,
1,31,7,
1,31,52,
1,31,53,
1,31,9,
1,31,10,
1,31,55,
1,31,12,
1,31,57,
1,31,13,
1,31,58,
1,31,59,
1,31,16,
1,31,61,
1,31,18,
1,31,65,
1,31,21,
1,31,22,
1,31,25,
1,31,69,
1,31,31,
1,31,32,
1,31,34,
1,31,35,
1,31,36,
1,31,37,
1,31,38,
1,31,40,
1,31,41,
1,32,7,
1,32,10,
1,32,57,
1,32,13,
1,32,15,
1,32,61,
1,32,65,
1,32,25,
1,32,66,
1,32,70,
1,32,34,
1,32,38,
1,32,46,
1,33,13,
1,34,8,
1,34,22,
1,34,25,
1,34,37,
1,34,40,
1,34,41,
1,35,2,
1,35,8,
1,35,57,
1,35,13,
1,35,20,
1,35,41,
1,35,46,
1,36,3,
1,36,53,
1,36,12,
1,36,57,
1,36,13,
1,36,14,
1,36,18,
1,36,21,
1,36,22,
1,36,69,
1,36,33,
1,36,34,
1,37,2,
1,37,3,
1,37,8,
1,37,17,
1,37,68,
1,37,32,
1,37,33,
1,38,2,
1,38,8,
1,38,68,
1,38,33,
1,39,50,
1,39,2,
1,39,3,
1,39,5,
1,39,6,
1,39,7,
1,39,52,
1,39,8,
1,39,10,
1,39,12,
1,39,13,
1,39,58,
1,39,15,
1,39,16,
1,39,17,
1,39,18,
1,39,19,
1,39,20,
1,39,22,
1,39,23,
1,39,25,
1,39,68,
1,39,32,
1,39,34,
1,39,35,
1,39,36,
1,39,37,
1,39,38,
1,39,39,
1,39,40,
1,39,42,
1,39,44,
1,39,46,
1,40,1,
1,40,50,
1,40,5,
1,40,6,
1,40,51,
1,40,7,
1,40,8,
1,40,54,
1,40,13,
1,40,13,
1,40,15,
1,40,16,
1,40,61,
1,40,22,
1,40,28,
1,40,31,
1,41,51,
1,41,7,
1,41,8,
1,41,57,
1,41,13,
1,41,58,
1,41,20,
1,41,21,
1,41,25,
1,41,26,
1,41,71,
1,41,73,
1,41,32,
1,41,41,
1,42,2,
1,42,13,
1,42,16,
1,42,17,
1,42,18,
1,42,25,
1,42,66,
1,42,68,
1,42,36,
1,42,38,
1,42,39,
1,42,41,
1,43,2,
1,43,4,
1,43,50,
1,43,26,
1,43,31,
1,43,38,
1,43,46,
1,44,50,
1,44,2,
1,44,5,
1,44,8,
1,44,10,
1,44,56,
1,44,12,
1,44,57,
1,44,13,
1,44,14,
1,44,16,
1,44,18,
1,44,22,
1,44,67,
1,44,28,
1,44,68,
1,44,33,
1,44,36,
1,44,39,
1,44,42,
1,44,44,
1,46,2,
1,46,6,
1,46,51,
1,46,7,
1,46,53,
1,46,9,
1,46,10,
1,46,55,
1,46,56,
1,46,12,
1,46,57,
1,46,13,
1,46,58,
1,46,16,
1,46,61,
1,46,17,
1,46,65,
1,46,21,
1,46,22,
1,46,66,
1,46,67,
1,46,68,
1,46,73,
1,46,75,
1,46,31,
1,46,35,
1,46,36,
1,46,37,
1,46,38,
1,46,39,
1,46,40,
1,46,44,
2,1,2,
2,1,3,
2,1,5,
2,1,8,
2,1,18,
2,1,46,
2,2,4,
2,2,5,
2,2,7,
2,2,9,
2,2,10,
2,2,61,
2,2,24,
2,2,70,
2,2,34,
2,2,36,
2,2,41,
2,2,46,
2,3,34,
2,4,2,
2,4,6,
2,4,7,
2,4,57,
2,4,13,
2,4,18,
2,4,64,
2,4,21,
2,4,32,
2,4,41,
2,4,46,
2,5,3,
2,5,4,
2,5,11,
2,5,17,
2,5,18,
2,5,40,
2,5,41,
2,5,46,
2,6,2,
2,51,2,
2,6,5,
2,6,51,
2,6,7,
2,51,7,
2,6,8,
2,51,8,
2,6,9,
2,51,9,
2,51,11,
2,6,12,
2,6,13,
2,6,58,
2,6,16,
2,6,61,
2,51,16,
2,6,18,
2,6,64,
2,6,21,
2,6,23,
2,6,23,
2,6,27,
2,6,30,
2,51,33,
2,6,34,
2,6,40,
2,6,41,
2,51,44,
2,6,46,
2,51,46,
2,7,4,
2,7,6,
2,7,7,
2,7,57,
2,52,12,
2,52,13,
2,52,15,
2,7,17,
2,7,24,
2,7,26,
2,7,66,
2,7,32,
2,7,33,
2,7,34,
2,7,38,
2,7,40,
2,7,41,
2,7,42,
2,7,46,
2,8,2,
2,53,2,
2,8,3,
2,8,4,
2,8,6,
2,8,11,
2,53,11,
2,8,57,
2,53,12,
2,8,13,
2,8,14,
2,53,14,
2,8,15,
2,8,16,
2,8,61,
2,53,17,
2,8,18,
2,53,18,
2,8,65,
2,53,24,
2,8,25,
2,8,26,
2,8,27,
2,8,67,
2,8,68,
2,8,33,
2,8,38,
2,8,39,
2,53,39,
2,8,40,
2,8,46,
2,9,2,
2,9,13,
2,9,58,
2,9,61,
2,54,16,
2,54,18,
2,9,23,
2,9,25,
2,9,67,
2,9,69,
2,9,31,
2,9,33,
2,9,41,
2,9,46,
2,54,46,
2,10,2,
2,10,3,
2,55,3,
2,10,8,
2,10,53,
2,55,8,
2,10,57,
2,10,58,
2,10,18,
2,55,19,
2,10,31,
2,10,32,
2,10,33,
2,10,46,
2,55,46,
2,11,2,
2,56,2,
2,11,3,
2,11,5,
2,11,7,
2,11,8,
2,56,9,
2,11,55,
2,11,11,
2,11,56,
2,56,13,
2,11,18,
2,56,20,
2,11,21,
2,11,22,
2,11,26,
2,11,66,
2,56,31,
2,11,32,
2,11,33,
2,11,34,
2,11,36,
2,56,36,
2,11,39,
2,11,40,
2,56,40,
2,11,41,
2,56,41,
2,11,44,
2,56,44,
2,11,46,
2,12,2,
2,12,7,
2,12,8,
2,12,54,
2,12,10,
2,57,10,
2,12,57,
2,12,13,
2,12,61,
2,12,18,
2,12,63,
2,57,18,
2,12,31,
2,12,32,
2,12,34,
2,57,34,
2,12,36,
2,57,40,
2,12,41,
2,57,41,
2,12,46,
2,57,46,
2,13,2,
2,58,2,
2,13,3,
2,13,6,
2,13,53,
2,58,8,
2,58,10,
2,58,12,
2,58,17,
2,58,29,
2,58,31,
2,13,32,
2,58,32,
2,58,33,
2,58,34,
2,58,35,
2,58,39,
2,13,41,
2,58,41,
2,58,42,
2,14,2,
2,14,7,
2,14,52,
2,14,57,
2,14,17,
2,14,18,
2,14,26,
2,14,31,
2,14,36,
2,14,41,
2,14,46,
2,59,46,
2,15,3,
2,60,3,
2,15,7,
2,15,52,
2,15,8,
2,15,53,
2,60,8,
2,15,12,
2,15,57,
2,15,61,
2,15,65,
2,15,21,
2,15,24,
2,15,69,
2,15,31,
2,15,32,
2,15,34,
2,15,36,
2,60,40,
2,15,44,
2,15,46,
2,60,46,
2,16,2,
2,61,2,
2,16,4,
2,16,6,
2,16,8,
2,61,8,
2,16,9,
2,16,10,
2,16,55,
2,16,12,
2,61,12,
2,16,13,
2,61,13,
2,16,17,
2,16,18,
2,61,18,
2,16,64,
2,61,19,
2,16,65,
2,16,66,
2,16,67,
2,16,68,
2,16,31,
2,16,32,
2,16,33,
2,16,34,
2,16,35,
2,16,36,
2,16,40,
2,16,41,
2,16,46,
2,17,2,
2,17,3,
2,17,4,
2,17,51,
2,17,7,
2,17,52,
2,17,8,
2,17,53,
2,17,54,
2,17,10,
2,17,55,
2,17,56,
2,17,12,
2,17,57,
2,17,58,
2,17,61,
2,17,65,
2,17,21,
2,17,22,
2,17,66,
2,17,67,
2,17,68,
2,17,70,
2,17,31,
2,17,32,
2,17,34,
2,17,36,
2,17,40,
2,17,41,
2,17,43,
2,18,3,
2,18,4,
2,47,6,
2,18,6,
2,47,7,
2,18,7,
2,18,52,
2,47,8,
2,18,8,
2,47,9,
2,18,9,
2,47,10,
2,47,11,
2,47,12,
2,18,57,
2,47,14,
2,47,15,
2,18,60,
2,47,17,
2,18,18,
2,63,18,
2,47,19,
2,47,20,
2,63,21,
2,18,22,
2,47,71,
2,18,67,
2,47,72,
2,47,73,
2,18,29,
2,47,75,
2,18,35,
2,18,36,
2,63,39,
2,18,44,
2,64,1,
2,19,2,
2,64,2,
2,64,50,
2,19,7,
2,64,8,
2,19,56,
2,19,18,
2,19,66,
2,64,36,
2,64,37,
2,19,41,
2,19,46,
2,64,46,
2,20,3,
2,65,3,
2,20,8,
2,20,54,
2,20,10,
2,65,10,
2,20,12,
2,20,65,
2,20,68,
2,20,31,
2,65,32,
2,20,34,
2,20,35,
2,20,38,
2,65,39,
2,65,40,
2,20,41,
2,20,46,
2,21,2,
2,21,3,
2,21,6,
2,21,52,
2,21,8,
2,21,54,
2,21,10,
2,21,55,
2,21,11,
2,21,12,
2,21,13,
2,21,14,
2,21,61,
2,21,63,
2,21,25,
2,21,66,
2,21,68,
2,21,69,
2,21,30,
2,21,33,
2,21,36,
2,21,40,
2,21,41,
2,21,46,
2,22,12,
2,22,46,
2,23,2,
2,23,7,
2,23,8,
2,23,34,
2,24,2,
2,24,6,
2,24,46,
2,25,3,
2,25,7,
2,25,8,
2,25,10,
2,25,17,
2,25,64,
2,25,28,
2,25,34,
2,25,40,
2,25,41,
2,26,2,
2,66,3,
2,26,8,
2,66,8,
2,26,61,
2,26,18,
2,66,37,
2,66,39,
2,66,40,
2,66,41,
2,26,46,
2,66,46,
2,67,7,
2,27,18,
2,67,18,
2,27,27,
2,67,41,
2,27,46,
2,28,3,
2,68,6,
2,68,7,
2,28,8,
2,68,12,
2,28,13,
2,68,13,
2,68,14,
2,68,18,
2,68,40,
2,68,41,
2,68,46,
2,29,7,
2,70,2,
2,30,3,
2,70,3,
2,30,8,
2,70,8,
2,70,57,
2,70,16,
2,70,34,
2,70,41,
2,30,46,
2,70,46,
2,31,2,
2,31,3,
2,31,4,
2,31,7,
2,31,12,
2,31,13,
2,31,61,
2,31,17,
2,31,64,
2,31,65,
2,31,22,
2,31,36,
2,31,40,
2,31,44,
2,31,46,
2,32,7,
2,32,10,
2,32,57,
2,32,58,
2,32,15,
2,32,60,
2,32,18,
2,32,21,
2,32,66,
2,32,67,
2,32,69,
2,32,46,
2,33,9,
2,33,10,
2,33,67,
2,33,69,
2,33,39,
2,34,2,
2,35,2,
2,35,3,
2,35,4,
2,35,10,
2,35,12,
2,35,57,
2,35,14,
2,35,20,
2,35,25,
2,35,39,
2,35,40,
2,35,43,
2,35,46,
2,36,1,
2,36,50,
2,36,2,
2,36,7,
2,36,8,
2,36,9,
2,36,11,
2,36,12,
2,36,57,
2,36,13,
2,36,17,
2,36,22,
2,36,26,
2,36,68,
2,36,32,
2,36,33,
2,36,34,
2,36,41,
2,37,3,
2,37,8,
2,38,3,
2,38,8,
2,38,12,
2,38,13,
2,38,20,
2,38,38,
2,38,41,
2,39,2,
2,39,3,
2,39,4,
2,39,6,
2,39,8,
2,39,10,
2,39,13,
2,39,17,
2,39,18,
2,39,23,
2,39,70,
2,39,41,
2,39,46,
2,40,4,
2,40,6,
2,40,10,
2,40,55,
2,40,13,
2,40,20,
2,40,22,
2,40,25,
2,40,26,
2,40,27,
2,40,69,
2,40,32,
2,40,34,
2,40,36,
2,40,37,
2,40,46,
2,41,2,
2,41,6,
2,41,11,
2,41,13,
2,41,31,
2,42,2,
2,42,7,
2,42,54,
2,42,10,
2,42,18,
2,42,66,
2,42,34,
2,42,41,
2,43,2,
2,43,3,
2,43,4,
2,43,6,
2,43,52,
2,43,8,
2,43,9,
2,43,10,
2,43,12,
2,43,14,
2,43,65,
2,43,24,
2,43,26,
2,43,32,
2,43,34,
2,43,35,
2,43,40,
2,43,46,
2,44,2,
2,44,3,
2,44,5,
2,44,7,
2,44,8,
2,44,11,
2,44,56,
2,44,12,
2,44,14,
2,44,16,
2,44,19,
2,44,64,
2,44,20,
2,44,21,
2,44,24,
2,44,25,
2,44,66,
2,44,31,
2,44,32,
2,44,33,
2,44,36,
2,44,42,
2,44,43,
2,44,46,
2,46,2,
2,46,3,
2,46,6,
2,46,51,
2,46,7,
2,46,52,
2,46,8,
2,46,53,
2,46,54,
2,46,10,
2,46,55,
2,46,12,
2,46,57,
2,46,13,
2,46,58,
2,46,14,
2,46,60,
2,46,17,
2,46,65,
2,46,22,
2,46,71,
2,46,67,
2,46,72,
2,46,68,
2,46,73,
2,46,69,
2,46,70,
2,46,75,
2,46,31,
2,46,35,
2,46,37,
3,2,7,
3,2,55,
3,2,57,
3,2,22,
3,2,35,
3,2,46,
3,50,57,
3,50,60,
3,50,65,
3,50,23,
3,50,41,
3,3,46,
3,4,7,
3,4,57,
3,4,13,
3,4,16,
3,4,61,
3,4,18,
3,4,25,
3,4,34,
3,4,36,
3,4,41,
3,4,46,
3,5,56,
3,5,63,
3,5,22,
3,5,32,
3,5,36,
3,6,2,
3,51,2,
3,51,3,
3,51,7,
3,6,8,
3,51,8,
3,6,12,
3,6,13,
3,51,17,
3,6,18,
3,51,18,
3,6,20,
3,6,68,
3,6,32,
3,6,33,
3,6,39,
3,6,40,
3,6,41,
3,6,42,
3,6,44,
3,51,46,
3,7,4,
3,7,7,
3,7,53,
3,7,10,
3,7,13,
3,7,14,
3,7,16,
3,7,18,
3,7,21,
3,7,22,
3,7,23,
3,7,24,
3,7,26,
3,7,32,
3,7,34,
3,7,38,
3,7,44,
3,7,46,
3,53,2,
3,53,3,
3,53,12,
3,53,17,
3,53,34,
3,9,2,
3,9,3,
3,9,5,
3,9,7,
3,9,52,
3,9,61,
3,9,17,
3,54,18,
3,9,19,
3,9,27,
3,9,32,
3,9,39,
3,9,41,
3,54,46,
3,10,3,
3,55,3,
3,10,52,
3,55,8,
3,55,31,
3,10,46,
3,56,2,
3,56,5,
3,11,52,
3,56,8,
3,11,32,
3,11,41,
3,56,41,
3,11,46,
3,57,2,
3,12,5,
3,12,7,
3,12,8,
3,57,8,
3,57,10,
3,12,17,
3,57,17,
3,12,18,
3,57,21,
3,57,34,
3,12,36,
3,12,43,
3,12,46,
3,13,2,
3,13,7,
3,13,52,
3,58,7,
3,58,8,
3,13,12,
3,13,57,
3,13,64,
3,13,66,
3,13,67,
3,13,69,
3,58,32,
3,58,33,
3,13,34,
3,13,36,
3,13,39,
3,58,39,
3,58,44,
3,14,2,
3,14,18,
3,14,41,
3,14,46,
3,59,46,
3,15,3,
3,15,57,
3,15,68,
3,15,46,
3,16,2,
3,61,2,
3,16,3,
3,16,4,
3,16,5,
3,16,7,
3,16,8,
3,61,8,
3,16,54,
3,16,13,
3,16,16,
3,61,17,
3,61,18,
3,16,19,
3,16,34,
3,16,40,
3,61,41,
3,17,4,
3,17,5,
3,17,7,
3,17,52,
3,17,10,
3,17,13,
3,17,15,
3,17,61,
3,17,18,
3,17,19,
3,17,64,
3,17,20,
3,17,65,
3,17,22,
3,17,24,
3,17,25,
3,17,66,
3,17,27,
3,17,67,
3,17,68,
3,17,32,
3,17,34,
3,17,36,
3,17,37,
3,17,44,
3,63,4,
3,18,5,
3,47,7,
3,18,52,
3,63,7,
3,18,8,
3,18,9,
3,47,10,
3,18,12,
3,47,57,
3,18,13,
3,18,14,
3,18,15,
3,18,16,
3,63,17,
3,18,18,
3,47,19,
3,18,19,
3,47,65,
3,18,30,
3,18,70,
3,18,40,
3,18,41,
3,18,43,
3,18,44,
3,19,7,
3,64,52,
3,19,58,
3,19,21,
3,19,41,
3,64,41,
3,64,44,
3,19,46,
3,20,2,
3,20,3,
3,20,8,
3,20,12,
3,20,68,
3,20,33,
3,65,34,
3,65,46,
3,21,2,
3,21,3,
3,21,52,
3,21,53,
3,21,57,
3,21,19,
3,21,24,
3,21,69,
3,21,32,
3,21,34,
3,21,35,
3,21,36,
3,21,40,
3,21,41,
3,21,44,
3,24,67,
3,24,69,
3,24,31,
3,24,34,
3,24,40,
3,24,41,
3,25,3,
3,25,9,
3,25,32,
3,66,2,
3,66,3,
3,26,52,
3,71,13,
3,26,18,
3,66,34,
3,66,39,
3,71,40,
3,27,57,
3,68,2,
3,68,52,
3,68,54,
3,68,10,
3,68,55,
3,68,17,
3,68,24,
3,28,28,
3,68,34,
3,68,36,
3,29,46,
3,30,3,
3,70,3,
3,70,8,
3,75,75,
3,31,2,
3,31,3,
3,31,7,
3,31,55,
3,31,12,
3,31,58,
3,31,14,
3,31,22,
3,31,66,
3,31,32,
3,31,36,
3,31,39,
3,31,41,
3,31,42,
3,32,3,
3,32,5,
3,32,51,
3,32,57,
3,32,13,
3,32,15,
3,32,17,
3,32,19,
3,32,69,
3,33,7,
3,33,8,
3,33,13,
3,33,22,
3,34,7,
3,34,8,
3,34,58,
3,34,61,
3,34,63,
3,34,32,
3,34,37,
3,34,41,
3,35,3,
3,35,57,
3,35,13,
3,35,41,
3,35,42,
3,35,46,
3,36,8,
3,36,13,
3,36,68,
3,37,3,
3,38,8,
3,39,50,
3,39,3,
3,39,4,
3,39,51,
3,39,7,
3,39,53,
3,39,9,
3,39,57,
3,39,13,
3,39,19,
3,39,66,
3,39,69,
3,39,31,
3,39,32,
3,39,33,
3,39,34,
3,39,36,
3,39,39,
3,39,41,
3,39,44,
3,39,46,
3,40,3,
3,40,6,
3,40,7,
3,40,10,
3,40,17,
3,40,19,
3,40,21,
3,40,24,
3,40,66,
3,40,67,
3,40,36,
3,40,46,
3,41,2,
3,41,3,
3,41,6,
3,41,7,
3,41,11,
3,41,12,
3,41,17,
3,41,28,
3,41,31,
3,41,32,
3,41,33,
3,41,34,
3,42,2,
3,42,3,
3,42,4,
3,42,12,
3,42,18,
3,42,26,
3,42,41,
3,43,10,
3,43,57,
3,43,46,
3,44,4,
3,44,5,
3,44,7,
3,44,52,
3,44,54,
3,44,11,
3,44,56,
3,44,19,
3,44,22,
3,44,24,
3,44,26,
3,44,66,
3,44,27,
3,44,67,
3,44,69,
3,44,32,
3,44,34,
3,44,35,
3,44,36,
3,44,41,
3,44,46,
3,46,2,
3,46,3,
3,46,6,
3,46,51,
3,46,7,
3,46,10,
3,46,56,
3,46,12,
3,46,57,
3,46,15,
3,46,17,
3,46,20,
3,46,25,
3,46,73,
3,46,70,
3,46,31,
3,46,33,
3,46,35,
3,46,37,
3,46,39,
4,2,2,
4,2,3,
4,2,6,
4,2,51,
4,2,7,
4,2,52,
4,2,53,
4,2,10,
4,2,55,
4,2,11,
4,2,12,
4,2,57,
4,2,58,
4,2,15,
4,2,17,
4,2,47,
4,2,20,
4,2,67,
4,2,28,
4,2,68,
4,2,36,
4,2,37,
4,2,38,
4,2,40,
4,2,44,
4,2,46,
4,50,10,
4,50,13,
4,4,20,
4,50,65,
4,50,41,
4,4,46,
4,5,57,
4,5,13,
4,5,46,
4,51,2,
4,6,3,
4,51,5,
4,6,7,
4,51,8,
4,51,13,
4,51,17,
4,51,32,
4,51,39,
4,51,44,
4,7,2,
4,7,3,
4,7,6,
4,7,51,
4,7,7,
4,7,10,
4,7,12,
4,7,13,
4,52,23,
4,7,66,
4,7,27,
4,7,28,
4,7,33,
4,7,40,
4,7,43,
4,7,44,
4,7,46,
4,53,2,
4,8,11,
4,53,12,
4,53,17,
4,8,70,
4,53,32,
4,53,40,
4,53,41,
4,9,2,
4,9,46,
4,54,46,
4,55,2,
4,10,3,
4,10,50,
4,10,52,
4,10,8,
4,10,57,
4,55,31,
4,10,46,
4,11,8,
4,11,12,
4,56,39,
4,11,46,
4,12,7,
4,57,7,
4,57,28,
4,57,31,
4,12,46,
4,58,2,
4,58,8,
4,13,10,
4,13,55,
4,13,19,
4,13,26,
4,14,50,
4,14,7,
4,14,55,
4,59,22,
4,14,46,
4,60,3,
4,60,12,
4,60,17,
4,16,2,
4,61,54,
4,61,10,
4,61,17,
4,61,18,
4,61,24,
4,61,26,
4,16,40,
4,61,41,
4,16,42,
4,16,46,
4,17,6,
4,17,55,
4,17,58,
4,17,41,
4,18,3,
4,47,6,
4,47,7,
4,18,7,
4,63,7,
4,47,53,
4,63,8,
4,18,9,
4,63,9,
4,47,11,
4,47,57,
4,47,15,
4,47,16,
4,47,61,
4,47,17,
4,47,20,
4,18,70,
4,18,38,
4,18,40,
4,19,26,
4,64,46,
4,20,3,
4,65,4,
4,20,7,
4,20,8,
4,20,10,
4,65,55,
4,65,56,
4,20,13,
4,20,21,
4,65,21,
4,65,26,
4,65,31,
4,20,40,
4,65,40,
4,65,41,
4,65,43,
4,21,51,
4,21,52,
4,22,12,
4,22,13,
4,22,17,
4,22,44,
4,23,7,
4,25,3,
4,25,7,
4,25,53,
4,25,10,
4,25,55,
4,25,26,
4,25,36,
4,66,50,
4,66,9,
4,26,61,
4,26,18,
4,66,32,
4,66,33,
4,66,39,
4,66,41,
4,67,5,
4,67,13,
4,67,18,
4,67,21,
4,67,24,
4,67,25,
4,27,34,
4,67,35,
4,67,39,
4,68,8,
4,28,55,
4,68,14,
4,28,16,
4,28,61,
4,28,64,
4,68,21,
4,68,24,
4,68,32,
4,68,40,
4,68,43,
4,69,13,
4,69,18,
4,29,29,
4,29,46,
4,30,3,
4,70,12,
4,75,13,
4,30,66,
4,30,46,
4,31,2,
4,31,3,
4,31,7,
4,31,12,
4,31,13,
4,32,12,
4,33,39,
4,35,57,
4,35,25,
4,35,40,
4,35,46,
4,36,26,
4,36,32,
4,38,3,
4,38,10,
4,39,50,
4,39,2,
4,39,8,
4,39,67,
4,39,68,
4,39,33,
4,39,46,
4,40,1,
4,40,6,
4,40,10,
4,40,13,
4,40,14,
4,40,15,
4,40,36,
4,40,44,
4,40,46,
4,41,50,
4,41,8,
4,41,53,
4,41,66,
4,41,28,
4,41,69,
4,41,33,
4,42,7,
4,42,18,
4,43,1,
