1,5,6,7,
1,5,106,11,
1,5,6,16,
1,5,6,17,
1,5,106,22,
1,5,6,127,
1,5,106,32,
1,5,106,42,
1,5,106,44,
1,5,6,53,
1,5,7,10,
1,5,7,12,
1,5,107,13,
1,5,107,16,
1,5,107,42,
1,5,7,53,
1,5,8,109,
1,5,8,11,
1,5,8,127,
1,5,108,31,
1,5,8,35,
1,5,109,41,
1,5,10,31,
1,5,111,2,
1,5,11,107,
1,5,111,12,
1,5,11,126,
1,5,111,34,
1,5,12,5,
1,5,112,8,
1,5,12,12,
1,5,112,15,
1,5,12,126,
1,5,12,31,
1,5,112,31,
1,5,112,43,
1,5,13,112,
1,5,113,32,
1,5,113,33,
1,5,113,42,
1,5,14,53,
1,5,115,41,
1,5,116,9,
1,5,116,17,
1,5,116,35,
1,5,16,53,
1,5,118,9,
1,5,119,2,
1,5,120,11,
1,5,21,12,
1,5,22,127,
1,5,23,16,
1,5,25,8,
1,5,25,9,
1,5,25,42,
1,5,126,4,
1,5,26,6,
1,5,26,116,
1,5,126,20,
1,5,126,21,
1,5,26,128,
1,5,126,33,
1,5,27,4,
1,5,27,109,
1,5,127,38,
1,5,28,8,
1,5,128,11,
1,5,28,116,
1,5,29,120,
1,5,129,41,
1,5,30,53,
1,5,31,34,
1,5,32,113,
1,5,33,7,
1,5,33,107,
1,5,33,8,
1,5,33,9,
1,5,33,12,
1,5,35,25,
1,5,35,42,
1,5,36,6,
1,5,36,7,
1,5,36,107,
1,5,36,31,
1,6,1,6,
1,6,1,111,
1,6,1,42,
1,6,2,6,
1,6,2,10,
1,6,2,45,
1,6,2,46,
1,6,3,5,
1,6,3,15,
1,6,3,31,
1,6,4,2,
1,6,4,15,
1,6,4,127,
1,6,4,42,
1,6,5,9,
1,6,5,127,
1,6,106,2,
1,6,6,7,
1,6,106,7,
1,6,6,109,
1,6,106,11,
1,6,106,12,
1,6,106,22,
1,6,106,24,
1,6,6,128,
1,6,106,32,
1,6,106,42,
1,6,106,44,
1,6,106,46,
1,6,107,10,
1,6,107,23,
1,106,7,32,
1,6,107,44,
1,6,7,53,
1,6,108,31,
1,6,8,32,
1,6,109,41,
1,6,110,31,
1,6,110,34,
1,6,11,6,
1,6,111,6,
1,6,111,9,
1,6,11,127,
1,6,12,1,
1,6,12,5,
1,6,12,6,
1,6,112,15,
1,6,12,119,
1,6,112,33,
1,6,13,107,
1,6,113,21,
1,6,113,25,
1,6,113,32,
1,6,13,42,
1,6,14,43,
1,6,14,53,
1,6,15,128,
1,6,115,34,
1,6,116,2,
1,6,116,21,
1,6,116,22,
1,6,116,31,
1,106,16,32,
1,6,16,53,
1,106,17,110,
1,31,17,116,
1,6,17,53,
1,6,18,6,
1,6,18,7,
1,6,18,17,
1,6,18,41,
1,6,19,18,
1,6,19,53,
1,6,20,7,
1,6,120,34,
1,6,20,42,
1,106,21,2,
1,106,21,3,
1,6,21,13,
1,6,21,129,
1,6,22,12,
1,6,23,9,
1,106,23,12,
1,6,23,42,
1,6,24,6,
1,6,24,42,
1,6,26,109,
1,6,26,112,
1,6,26,16,
1,6,26,116,
1,6,126,21,
1,6,26,22,
1,6,126,24,
1,6,126,33,
1,6,26,41,
1,6,126,43,
1,6,27,109,
1,6,127,18,
1,6,27,35,
1,6,127,41,
1,6,27,43,
1,6,128,11,
1,6,28,112,
1,6,28,116,
1,6,28,24,
1,106,229,100,
1,6,129,10,
1,6,29,16,
1,6,129,41,
1,6,229,41,
1,6,130,3,
1,6,130,12,
1,6,30,36,
1,6,130,42,
1,6,30,53,
1,106,31,3,
1,6,31,16,
1,6,31,18,
1,106,31,31,
1,6,32,113,
1,6,32,15,
1,6,33,9,
1,6,33,12,
1,6,33,18,
1,6,34,43,
1,106,34,43,
1,6,35,8,
1,6,35,25,
1,106,35,25,
1,6,35,53,
1,6,38,7,
1,6,38,32,
1,6,41,6,
1,6,41,12,
1,6,41,128,
1,6,41,33,
1,6,41,34,
1,106,42,17,
1,106,42,126,
1,106,42,31,
1,106,42,34,
1,106,42,36,
1,106,42,38,
1,6,43,2,
1,6,43,11,
1,6,43,12,
1,6,43,32,
1,6,43,33,
1,6,53,10,
1,6,53,129,
1,7,1,7,
1,7,1,109,
1,7,1,112,
1,7,2,4,
1,7,3,120,
1,7,5,17,
1,7,106,2,
1,7,6,114,
1,7,106,16,
1,7,106,16,
1,7,106,46,
1,7,6,53,
1,7,107,42,
1,7,8,11,
1,7,108,17,
1,7,108,32,
1,7,110,4,
1,7,110,36,
1,7,110,42,
1,7,11,8,
1,7,11,13,
1,7,11,126,
1,7,11,128,
1,7,111,31,
1,7,11,33,
1,7,11,34,
1,7,11,43,
1,7,111,44,
1,7,12,25,
1,7,12,31,
1,7,12,45,
1,7,113,24,
1,7,113,25,
1,7,113,126,
1,7,13,33,
1,7,114,32,
1,7,115,41,
1,7,116,6,
1,7,16,12,
1,7,16,18,
1,7,116,21,
1,7,16,43,
1,7,118,7,
1,7,118,8,
1,7,18,26,
1,107,20,3,
1,7,21,2,
1,7,21,3,
1,7,21,13,
1,7,21,42,
1,7,22,44,
1,7,25,6,
1,7,25,27,
1,7,25,40,
1,7,26,107,
1,7,126,10,
1,7,126,44,
1,7,127,4,
1,7,127,20,
1,7,127,53,
1,7,31,7,
1,7,31,34,
1,7,32,14,
1,7,32,17,
1,7,32,18,
1,7,34,8,
1,7,35,20,
1,7,35,25,
1,7,36,31,
1,7,41,6,
1,7,41,33,
1,7,41,34,
1,7,43,25,
1,7,44,13,
1,7,44,43,
1,7,53,120,
1,8,2,53,
1,8,3,53,
1,8,4,7,
1,8,4,53,
1,8,5,9,
1,8,106,16,
1,8,106,43,
1,8,107,53,
1,8,109,18,
1,8,109,53,
1,8,110,3,
1,8,110,53,
1,8,11,2,
1,8,11,8,
1,8,11,18,
1,8,1,28,
1,8,11,53,
1,8,112,7,
1,8,12,18,
1,8,12,126,
1,8,12,53,
1,8,112,53,
1,8,13,2,
1,8,13,33,
1,8,14,2,
1,8,114,2,
1,8,14,8,
1,8,14,13,
1,8,114,18,
1,8,14,43,
1,8,14,53,
1,8,15,3,
1,8,16,100,
1,8,16,2,
1,8,16,127,
1,8,16,28,
1,8,116,31,
1,8,16,44,
1,8,16,53,
1,8,17,128,
1,8,17,53,
1,8,19,53,
1,8,120,2,
1,8,20,3,
1,8,120,3,
1,8,20,8,
1,8,21,7,
1,8,22,17,
1,8,22,53,
1,8,23,7,
1,8,23,9,
1,8,24,42,
1,108,24,43,
1,8,24,53,
1,8,25,111,
1,8,25,36,
1,8,126,43,
1,8,27,18,
1,8,28,3,
1,8,28,42,
1,8,128,53,
1,8,29,2,
1,8,29,7,
1,8,29,53,
1,8,30,3,
1,108,31,3,
1,8,31,119,
1,8,31,26,
1,8,34,2,
1,8,35,41,
1,8,36,8,
1,8,38,3,
1,8,40,3,
1,108,41,2,
1,8,41,18,
1,8,42,43,
1,8,43,27,
1,8,44,2,
1,8,45,3,
1,109,1,12,
1,109,2,5,
1,109,2,12,
1,109,2,16,
1,109,3,16,
1,109,3,31,
1,109,3,41,
1,109,4,53,
1,109,100,53,
1,109,106,2,
1,109,106,7,
1,109,6,112,
1,109,6,13,
1,9,106,16,
1,109,6,31,
1,109,7,53,
1,109,8,127,
1,9,8,44,
1,9,108,44,
1,109,110,12,
1,109,110,20,
1,109,11,109,
1,109,111,31,
1,9,11,43,
1,9,12,2,
1,109,12,5,
1,9,12,34,
1,109,12,45,
1,9,13,9,
1,109,13,120,
1,109,14,53,
1,109,114,53,
1,109,115,10,
1,109,116,2,
1,109,116,6,
1,109,116,12,
1,9,16,18,
1,9,16,19,
1,109,116,31,
1,109,18,107,
1,109,18,130,
1,109,118,34,
1,109,120,7,
1,109,21,129,
1,109,21,36,
1,9,25,27,
1,109,26,31,
1,9,126,42,
1,9,126,53,
1,109,128,16,
1,9,130,25,
1,109,30,53,
1,109,31,2,
1,109,31,7,
1,109,31,8,
1,109,31,16,
1,109,31,18,
1,109,31,120,
1,109,31,42,
1,109,32,113,
1,9,33,18,
1,109,35,17,
1,109,35,25,
1,9,36,31,
1,110,6,7,
1,10,106,43,
1,10,106,44,
1,110,18,7,
1,10,25,7,
1,110,27,109,
1,110,27,35,
1,10,31,45,
1,110,46,53,
1,11,1,9,
1,11,1,11,
1,111,1,111,
1,11,1,34,
1,111,100,53,
1,11,2,2,
1,11,2,100,
1,11,2,17,
1,11,2,20,
1,11,2,21,
1,11,2,25,
1,11,3,41,
1,11,3,42,
1,11,5,7,
1,11,5,42,
1,11,6,2,
1,11,106,5,
1,11,6,109,
1,11,106,9,
1,11,106,16,
1,11,106,32,
1,11,106,38,
1,11,106,41,
1,11,6,42,
1,11,6,46,
1,11,7,16,
1,11,7,120,
1,11,107,23,
1,11,107,42,
1,11,8,11,
1,11,8,17,
1,11,108,18,
1,11,108,35,
1,11,8,41,
1,111,9,42,
1,111,9,43,
1,11,10,107,
1,11,110,17,
1,11,110,20,
1,11,110,32,
1,11,111,9,
1,11,11,33,
1,11,12,5,
1,11,112,32,
1,11,12,35,
1,11,13,113,
1,11,14,17,
1,11,116,6,
1,11,116,17,
1,11,117,4,
1,11,117,28,
1,11,18,7,
1,11,118,9,
1,11,99,19,
1,11,99,226,
1,11,118,31,
1,11,118,32,
1,11,18,38,
1,111,20,2,
1,11,120,10,
1,11,20,119,
1,111,21,3,
1,11,21,107,
1,11,21,129,
1,11,21,46,
1,11,22,112,
1,11,23,11,
1,11,23,31,
1,11,25,26,
1,11,25,31,
1,11,25,32,
1,11,26,6,
1,11,126,17,
1,11,26,41,
1,11,26,53,
1,11,126,53,
1,11,127,4,
1,11,27,5,
1,11,27,10,
1,11,27,21,
1,11,128,11,
1,11,128,12,
1,11,128,24,
1,11,128,45,
1,11,31,8,
1,11,32,9,
1,11,32,17,
1,11,32,36,
1,11,32,38,
1,111,33,8,
1,11,33,18,
1,11,34,12,
1,11,35,36,
1,111,36,6,
1,111,36,108,
1,11,36,9,
1,11,36,31,
1,11,38,3,
1,11,40,2,
1,11,41,6,
1,111,41,6,
1,111,41,12,
1,111,44,1,
1,11,44,53,
1,111,46,43,
1,11,53,106,
1,12,1,2,
1,12,1,12,
1,12,1,20,
1,112,2,12,
1,12,2,42,
1,112,100,43,
1,12,2,44,
1,12,3,17,
1,12,3,41,
1,112,3,42,
1,12,5,12,
1,12,5,20,
1,12,6,106,
1,12,106,7,
1,12,6,9,
1,12,106,12,
1,12,6,14,
1,12,6,16,
1,12,106,16,
1,12,106,22,
1,12,106,24,
1,12,6,127,
1,12,106,31,
1,12,106,35,
1,112,106,35,
1,12,106,41,
1,12,6,42,
1,12,106,43,
1,12,106,46,
1,112,6,46,
1,112,6,53,
1,112,7,7,
1,12,107,23,
1,12,7,42,
1,112,7,42,
1,12,8,14,
1,12,8,127,
1,12,109,2,
1,12,110,2,
1,12,10,12,
1,112,11,2,
1,112,111,9,
1,112,11,12,
1,12,111,31,
1,12,12,45,
1,12,13,20,
1,12,113,42,
1,12,113,43,
1,12,14,53,
1,112,15,53,
1,12,116,2,
1,12,116,6,
1,12,16,9,
1,12,16,113,
1,12,116,17,
1,12,16,126,
1,12,116,31,
1,12,18,5,
1,12,18,7,
1,12,18,107,
1,12,18,9,
1,112,18,9,
1,12,118,18,
1,12,118,25,
1,12,119,4,
1,12,120,34,
1,12,20,42,
1,12,120,42,
1,12,21,4,
1,12,21,6,
1,12,21,106,
1,12,21,129,
1,12,21,32,
1,12,23,7,
1,12,25,9,
1,12,25,10,
1,12,25,36,
1,12,25,38,
1,12,126,36,
1,12,26,41,
1,12,27,8,
1,112,127,41,
1,12,128,4,
1,12,28,7,
1,12,128,7,
1,12,128,17,
1,12,128,24,
1,12,128,32,
1,112,22845,
1,12,129,18,
1,12,29,53,
1,12,130,24,
1,112,31,11,
1,112,31,33,
1,112,31,34,
1,12,32,13,
1,112,33,41,
1,12,35,20,
1,112,35,25,
1,12,35,28,
1,12,38,2,
1,12,40,46,
1,12,41,2,
1,12,41,3,
1,112,41,53,
1,12,43,7,
1,112,45,107,
1,112,45,13,
1,112,45,120,
1,112,45,130,
1,112,46,2,
1,112,46,3,
1,12,46,6,
1,12,46,111,
1,12,46,16,
1,12,46,41,
1,13,6,2,
1,13,6,129,
1,13,7,100,
1,13,7,13,
1,13,16,100,
1,13,16,21,
1,13,19,6,
1,13,20,53,
1,13,21,45,
1,13,226,41,
1,13,31,41,
1,13,35,119,
1,113,6,42,
1,113,6,43,
1,113,9,17,
1,113,9,43,
1,113,17,36,
1,113,31,112,
1,113,31,120,
1,113,31,34,
1,113,31,36,
1,113,32,25,
1,113,44,53,
1,14,1,53,
1,14,6,7,
1,14,108,33,
1,14,13,43,
1,14,116,8,
1,14,120,25,
1,14,20,42,
1,14,20,53,
1,14,126,33,
1,14,28,7,
1,14,32,113,
1,14,32,115,
1,14,45,41,
1,14,53,113,
1,114,2,20,
1,114,5,42,
1,114,8,41,
1,114,16,9,
1,114,23,42,
1,114,126,34,
1,114,27,7,
1,114,127,7,
1,114,31,34,
1,114,32,17,
1,15,3,107,
1,15,11,53,
1,15,15,22,
1,15,126,13,
1,15,127,5,
1,15,127,107,
1,15,127,109,
1,15,127,19,
1,15,127,129,
1,15,127,34,
1,15,127,46,
1,16,1,16,
1,16,2,4,
1,16,4,43,
1,16,6,31,
1,16,6,35,
1,16,8,12,
1,16,9,43,
1,16,110,127,
1,16,16,6,
1,16,99,8,
1,16,21,3,
1,16,126,6,
1,16,26,41,
1,16,28,16,
1,16,130,3,
1,16,41,12,
1,16,41,32,
1,16,41,40,
1,16,42,7,
1,16,42,107,
1,16,42,127,
1,16,42,32,
1,16,42,34,
1,16,42,36,
1,16,46,113,
1,116,3,17,
1,116,8,17,
1,116,8,24,
1,116,108,35,
1,116,9,43,
1,116,10,2,
1,116,110,20,
1,116,112,5,
1,116,12,21,
1,116,12,25,
1,116,12,32,
1,116,12,40,
1,116,114,22,
1,116,18,8,
1,116,118,31,
1,116,21,2,
1,116,21,13,
1,116,21,32,
1,116,126,21,
1,116,127,7,
1,116,127,20,
1,116,128,12,
1,116,22820,
1,116,130,44,
1,116,33,113,
1,116,34,8,
1,116,35,25,
1,116,38,34,
1,116,42,53,
1,116,43,20,
1,116,46,111,
1,17,100,128,
1,17,10,17,
1,18,1,109,
1,18,1,18,
1,18,2,16,
1,18,3,13,
1,18,4,53,
1,18,6,2,
1,18,106,2,
1,18,6,3,
1,18,106,32,
1,18,106,42,
1,18,106,43,
1,18,6,46,
1,18,6,53,
1,18,107,23,
1,18,7,27,
1,18,107,42,
1,18,110,38,
1,18,111,7,
1,18,12,43,
1,18,120,10,
1,18,127,53,
1,18,128,11,
1,18,31,42,
1,18,31,43,
1,18,33,107,
1,18,34,43,
1,18,35,25,
1,18,35,42,
1,18,36,7,
1,18,40,3,
1,18,40,8,
1,18,41,3,
1,18,41,4,
1,18,41,6,
1,18,44,7,
1,18,46,16,
1,118,32,25,
1,99,6,2,
1,99,6,8,
1,99,6,120,
1,99,6,53,
1,99,9,2,
1,99,9,53,
1,99,10,3,
1,99,11,2,
1,99,11,8,
1,99,11,18,
1,99,11,33,
1,99,11,42,
1,99,12,112,
1,99,13,43,
1,99,14,2,
1,99,14,18,
1,99,14,53,
1,99,16,6,
1,99,16,41,
1,99,17,6,
1,99,19,53,
1,99,20,3,
1,99,226,100,
1,99,226,8,
1,99,226,44,
1,99,2288,
1,99,22843,
1,99,41,100,
1,19,1,19,
1,19,2,12,
1,19,3,31,
1,19,5,127,
1,19,106,2,
1,19,106,3,
1,19,106,7,
1,19,6,112,
1,19,107,44,
1,19,8,17,
1,19,110,12,
1,19,10,20,
1,19,10,33,
1,19,11,7,
1,19,12,6,
1,19,13,20,
1,19,18,9,
1,19,99,10,
1,19,21,2,
1,19,21,12,
1,19,22,109,
1,19,23,25,
1,19,25,32,
1,19,26,6,
1,19,126,33,
1,19,126,53,
1,19,127,20,
1,19,128,32,
1,19,128,42,
1,19,29,12,
1,19,32,36,
1,19,35,25,
1,19,36,6,
1,19,40,31,
1,19,43,2,
1,19,44,10,
1,19,46,111,
1,19,53,120,
1,19,53,230,
1,119,22,53,
1,119,127,20,
1,119,36,6,
1,20,1,12,
1,20,1,112,
1,20,1,20,
1,20,3,16,
1,20,5,2,
1,20,5,12,
1,20,106,7,
1,20,6,16,
1,20,106,24,
1,20,6,128,
1,20,106,31,
1,20,7,53,
1,20,8,17,
1,20,109,18,
1,20,110,12,
1,20,10,38,
1,20,11,7,
1,20,11,8,
1,20,111,53,
1,20,12,7,
1,20,12,19,
1,20,112,42,
1,20,112,45,
1,20,13,4,
1,20,113,42,
1,20,114,34,
1,20,115,34,
1,20,116,12,
1,20,16,17,
1,20,16,38,
1,20,16,43,
1,20,117,4,
1,20,18,107,
1,20,18,9,
1,20,118,9,
1,20,118,44,
1,20,20,3,
1,20,20,13,
1,20,20,33,
1,20,20,42,
1,20,21,12,
1,20,22,100,
1,20,23,12,
1,20,24,42,
1,20,25,21,
1,20,25,31,
1,20,25,42,
1,20,126,10,
1,20,26,31,
1,20,126,41,
1,20,26,53,
1,20,227,100,
1,20,27,7,
1,20,127,7,
1,20,28,116,
1,20,128,18,
1,20,128,24,
1,20,29,53,
1,20,130,3,
1,20,31,8,
1,20,31,43,
1,20,36,8,
1,20,36,31,
1,20,36,42,
1,20,41,3,
1,20,41,13,
1,20,42,100,
1,20,42,4,
1,120,3,18,
1,120,5,53,
1,120,10,128,
1,120,21,12,
1,120,22,13,
1,120,31,53,
1,120,35,3,
1,120,41,100,
1,120,42,128,
1,120,43,25,
1,120,43,33,
1,120,44,13,
1,21,1,109,
1,21,100,22,
1,21,2,17,
1,21,2,20,
1,21,3,17,
1,21,3,31,
1,21,3,34,
1,21,3,41,
1,21,106,17,
1,21,6,31,
1,21,108,31,
1,21,108,41,
1,21,108,43,
1,21,8,45,
1,21,110,53,
1,21,112,9,
1,21,13,4,
1,21,113,43,
1,21,14,53,
1,21,18,107,
1,21,118,42,
1,21,120,42,
1,21,120,43,
1,21,21,2,
1,21,21,3,
1,21,21,13,
1,21,22,8,
1,21,126,17,
1,21,126,53,
1,21,27,41,
1,21,130,10,
1,21,30,42,
1,21,34,7,
1,24,35,53,
1,21,36,31,
1,21,38,33,
1,21,42,18,
1,21,45,108,
1,22,3,4,
1,22,5,53,
1,22,107,32,
1,22,110,114,
1,22,11,53,
1,22,13,38,
1,22,119,12,
1,22,128,53,
1,22,31,43,
1,22,40,34,
1,22,42,53,
1,23,127,13,
1,24,3,4,
1,24,106,46,
1,24,107,32,
1,24,110,114,
1,24,11,7,
1,24,11,31,
1,24,11,53,
1,24,128,53,
1,24,33,10,
1,24,35,24,
1,25,100,120,
1,25,110,20,
1,25,11,53,
1,25,32,100,
1,26,21,17,
1,126,3,20,
1,126,12,41,
1,126,113,44,
1,126,116,53,
1,106,41,36,
1,126,44,43,
1,226,100,20,
1,226,12,100,
1,226,99,17,
1,226,44,43,
1,27,11,53,
1,127,14,43,
1,227,100,43,
1,28,106,53,
1,28,16,100,
1,28,42,6,
1,28,44,10,
1,28,44,43,
1,128,1,128,
1,128,11,3,
1,128,11,53,
1,128,116,127,
1,128,18,9,
1,128,18,22,
1,128,21,2,
1,128,21,4,
1,128,21,8,
1,128,21,109,
1,128,41,4,
1,128,41,107,
1,128,41,9,
1,128,41,109,
1,128,41,10,
1,128,41,111,
1,128,41,119,
1,128,41,21,
1,128,41,127,
1,128,41,32,
1,128,41,34,
1,128,45,10,
1,128,44,43,
1,22842,9,
1,29,99,120,
1,29,53,120,
1,129,6,46,
1,129,10,129,
1,129,99,8,
1,129,31,7,
1,129,42,1,
1,229,22,53,
1,30,16,44,
1,130,6,120,
1,230,42,1,
1,230,45,53,
1,31,1,2,
1,31,1,12,
1,31,100,120,
1,31,2,20,
1,31,2,23,
1,31,2,45,
1,31,3,9,
1,31,3,17,
1,31,3,42,
1,31,4,127,
1,31,4,43,
1,31,4,53,
1,31,5,17,
1,31,5,20,
1,31,106,5,
1,31,6,6,
1,31,106,7,
1,31,106,9,
1,31,106,11,
1,31,6,13,
1,31,6,114,
1,31,106,18,
1,31,106,24,
1,31,106,32,
1,31,6,41,
1,31,6,46,
1,31,107,23,
1,31,107,32,
1,31,107,42,
1,31,107,43,
1,31,8,11,
1,31,8,11,
1,31,8,17,
1,31,108,18,
1,31,8,22,
1,31,108,32,
1,31,108,35,
1,31,8,41,
1,31,108,42,
1,31,110,2,
1,31,10,3,
1,31,110,114,
1,31,11,4,
1,31,11,8,
1,31,111,9,
1,31,111,41,
1,31,112,5,
1,31,112,12,
1,31,112,32,
1,31,113,41,
1,31,15,107,
1,31,115,41,
1,31,115,53,
1,31,116,2,
1,31,16,4,
1,31,116,21,
1,31,116,33,
1,31,116,42,
1,31,116,44,
1,31,118,9,
1,31,99,10,
1,31,18,17,
1,31,18,27,
1,31,18,127,
1,31,18,128,
1,31,118,41,
1,31,119,41,
1,31,19,43,
1,31,120,2,
1,31,20,3,
1,31,20,128,
1,31,120,42,
1,31,21,3,
1,31,21,18,
1,31,22,38,
1,31,24,8,
1,31,24,12,
1,31,25,10,
1,31,25,20,
31,1,126,7,
1,31,26,9,
1,31,26,12,
1,31,26,116,
1,31,126,16,
1,31,26,44,
1,31,27,7,
1,31,127,10,
1,31,127,20,
1,31,27,44,
1,31,128,16,
1,31,128,24,
1,31,130,12,
1,31,32,113,
1,31,32,15,
1,31,32,36,
1,31,35,25,
1,31,35,40,
1,31,35,42,
1,31,36,7,
1,31,36,32,
1,31,40,9,
1,31,40,42,
1,31,42,19,
1,31,42,22,
1,31,42,129,
1,31,43,129,
1,31,43,34,
1,31,53,120,
1,32,1,53,
1,32,100,110,
1,32,2,12,
1,32,2,16,
1,32,2,20,
1,32,100,126,
1,32,100,43,
1,32,3,17,
1,32,3,120,
1,32,4,43,
1,32,5,42,
1,32,106,7,
1,32,106,11,
1,32,107,23,
1,32,108,32,
1,32,108,41,
1,32,10,32,
1,32,10,33,
1,32,11,13,
1,32,112,31,
1,32,12,45,
1,32,13,7,
1,32,16,9,
1,32,116,112,
1,32,116,13,
1,32,116,21,
1,32,116,31,
1,32,116,44,
1,32,118,21,
1,32,19,53,
1,32,20,42,
1,32,120,42,
1,32,21,42,
1,32,21,46,
1,32,23,12,
1,32,25,7,
1,32,25,34,
1,32,126,42,
1,32,26,53,
1,32,27,7,
1,32,127,20,
1,32,128,24,
1,32,130,3,
1,32,130,12,
1,32,35,20,
1,32,35,25,
1,32,36,7,
1,32,36,8,
1,33,100,43,
1,33,106,46,
1,33,12,45,
1,33,18,17,
1,33,26,41,
1,34,1,12,
1,34,2,20,
1,34,2,12,
1,34,2,45,
1,34,3,12,
1,34,3,42,
1,34,100,126,
1,34,106,12,
1,34,6,13,
1,34,6,114,
1,34,106,17,
1,34,116,7,
1,34,116,13,
1,34,116,31,
1,34,18,17,
1,34,18,38,
1,34,21,43,
1,34,26,16,
1,34,27,20,
1,34,28,20,
1,34,28,42,
1,34,31,13,
1,34,35,40,
1,34,36,31,
1,34,40,10,
1,34,41,106,
1,34,41,108,
1,34,42,6,
1,34,53,130,
1,35,12,107,
1,35,18,7,
1,36,2,20,
1,36,3,2,
1,36,3,8,
1,36,3,112,
1,36,5,42,
1,36,6,7,
1,36,106,11,
1,36,6,12,
1,36,6,42,
1,36,6,43,
1,36,107,23,
1,36,107,42,
1,36,107,44,
1,36,8,113,
1,36,9,53,
1,36,110,45,
1,36,12,2,
1,36,12,127,
1,36,12,128,
1,36,12,33,
1,36,13,107,
1,36,113,42,
1,36,116,9,
1,36,18,7,
1,36,99,10,
1,36,18,42,
1,36,18,43,
1,36,20,41,
1,36,120,43,
1,36,21,12,
1,36,21,13,
1,36,22,8,
1,36,23,25,
1,36,25,12,
1,36,27,20,
1,36,128,24,
1,36,128,33,
1,36,28,36,
1,36,28,42,
1,36,31,7,
1,36,31,17,
1,36,31,18,
1,36,31,42,
1,36,31,43,
1,36,34,6,
1,36,34,43,
1,38,6,9,
1,38,6,110,
1,38,6,46,
1,38,8,32,
1,38,113,12,
1,38,16,36,
1,38,21,4,
1,38,31,2,
1,41,100,33,
1,41,1,41,
1,41,2,10,
1,41,2,12,
1,41,2,15,
1,41,2,16,
1,41,2,126,
1,41,2,32,
1,41,2,35,
1,41,2,36,
1,41,3,12,
1,41,3,17,
1,41,3,31,
1,41,3,32,
